sitegeo,DATE,brand_name,impressions,clicks,leads,current_rate_converted,deposits
FRNC,2021-02-13,Capital.com,813,4,0,5.0,0
FRNC,2021-02-12,Capital.com,1414,4,0,5.0,0
FRNE,2021-02-18,Capital.com,12,0,0,5.0,0
FRNE,2021-02-17,Capital.com,148,4,0,5.0,0
FRNE,2021-02-16,Capital.com,250,2,0,5.0,0
FRNE,2021-02-15,Capital.com,307,2,0,5.0,0
FRNE,2021-02-14,Capital.com,79,6,0,5.0,0
FRNE,2021-02-13,Capital.com,97,2,0,5.0,0
FRNE,2021-02-12,Capital.com,248,8,0,5.0,0
FRPF,2021-02-18,Capital.com,1259,5,0,5.0,0
FRPF,2021-02-17,Capital.com,2244,1,0,5.0,0
FRPF,2021-02-16,Capital.com,2072,0,0,5.0,1
FRPF,2021-02-15,Capital.com,1614,3,0,5.0,0
FRPF,2021-02-14,Capital.com,638,6,0,5.0,0
FRPF,2021-02-13,Capital.com,748,2,0,5.0,0
FRPF,2021-02-12,Capital.com,1768,2,0,5.0,0
FRRE,2021-02-18,Capital.com,3208,4,0,5.0,1
FRRE,2021-02-17,Capital.com,7130,4,0,5.0,0
FRRE,2021-02-16,Capital.com,7268,13,0,5.0,0
FRRE,2021-02-15,Capital.com,12331,17,0,5.0,0
FRRE,2021-02-14,Capital.com,3607,8,0,5.0,0
FRRE,2021-02-13,Capital.com,4526,3,0,5.0,0
FRRE,2021-02-12,Capital.com,16040,18,0,5.0,0
FRSN,2021-02-18,Capital.com,2497,14,3,3.0,0
FRSN,2021-02-17,Capital.com,6418,27,4,3.0,0
FRSN,2021-02-16,Capital.com,5108,35,3,3.0,0
FRSN,2021-02-15,Capital.com,4537,28,1,3.0,0
FRSN,2021-02-14,Capital.com,2750,32,1,3.0,0
FRSN,2021-02-13,Capital.com,2045,45,2,3.0,0
FRSN,2021-02-12,Capital.com,5268,50,10,3.0,0
FRTD,2021-02-18,Capital.com,63,0,0,5.0,0
FRTD,2021-02-17,Capital.com,83,0,0,5.0,0
FRTD,2021-02-16,Capital.com,165,0,0,5.0,0
FRTD,2021-02-15,Capital.com,117,0,0,5.0,0
FRTD,2021-02-14,Capital.com,42,0,0,5.0,0
FRTD,2021-02-13,Capital.com,4,0,0,5.0,0
FRTD,2021-02-12,Capital.com,248,0,0,5.0,0
FRTG,2021-02-18,Capital.com,956,7,0,,0
FRTG,2021-02-18,XM,896,5,0,10.0,0
FRTG,2021-02-17,Capital.com,2124,7,0,,0
FRTG,2021-02-17,XM,2238,8,0,10.0,0
FRTG,2021-02-16,Capital.com,2279,9,0,,0
FRTG,2021-02-16,XM,2359,16,0,10.0,0
FRTG,2021-02-15,Capital.com,1119,5,0,,0
FRTG,2021-02-15,XM,3703,24,0,10.0,0
FRTN,2021-02-18,XM,4835,16,0,10.0,0
FRTN,2021-02-17,XM,12133,27,0,10.0,0
FRTN,2021-02-16,XM,14383,56,1,10.0,0
FRTN,2021-02-15,XM,12201,42,2,10.0,0
FRTN,2021-02-14,XM,4270,30,3,10.0,0
FRTN,2021-02-13,XM,4197,30,0,10.0,0
FRTN,2021-02-12,XM,10515,52,2,10.0,0
HIIN,2021-02-18,Capital.com,11402,42,3,3.0,0
HIIN,2021-02-18,Iforex,37389,108,2,3.0,0
HIIN,2021-02-18,Umarkets,43082,160,2,5.109256,0
HKCN,2021-02-18,Iforex,18219,24,0,20.0,0
HKCN,2021-02-17,Iforex,35227,38,0,20.0,0
HKCN,2021-02-16,Iforex,34609,38,0,20.0,0
HKCN,2021-02-15,Iforex,17016,32,0,20.0,0
HKCN,2021-02-14,Iforex,4961,16,0,20.0,0
HKCN,2021-02-13,Iforex,6861,11,0,20.0,0
HKCN,2021-02-12,Iforex,20949,32,0,20.0,0
HKHK,2021-02-18,Capital.com,705994,997,19,65.0,2
HKHK,2021-02-17,Capital.com,1466072,2079,30,65.0,2
HKHK,2021-02-16,Capital.com,1419960,2055,30,65.0,1
HKHK,2021-02-15,Capital.com,670631,1280,33,65.0,2
HKHK,2021-02-14,Capital.com,235518,587,25,65.0,2
HKHK,2021-02-13,Capital.com,299428,671,19,65.0,2
HKHK,2021-02-12,Capital.com,861519,1219,22,65.0,0
HKSR,2021-02-18,Capital.com,27,0,0,5.0,0
HKSR,2021-02-17,Capital.com,42,0,0,5.0,0
HKSR,2021-02-16,Capital.com,36,0,0,5.0,0
HKSR,2021-02-15,Capital.com,6,0,0,5.0,0
HKSR,2021-02-14,Capital.com,8,0,0,5.0,0
HKSR,2021-02-13,Capital.com,5,0,0,5.0,0
HKSR,2021-02-12,Capital.com,37,0,0,5.0,0
HKTW,2021-02-18,Iforex,155790,198,4,20.0,0
HKTW,2021-02-17,Iforex,309504,499,6,20.0,0
HKTW,2021-02-16,Iforex,236166,338,5,20.0,0
HKTW,2021-02-15,Iforex,141098,262,3,20.0,0
HKTW,2021-02-14,Iforex,47359,166,3,20.0,0
HKTW,2021-02-13,Iforex,67562,175,5,20.0,0
HKTW,2021-02-12,Iforex,180899,307,2,20.0,0
ILIL,2021-02-18,Plus500,500506,800,25,10.0,0
ILIL,2021-02-17,Plus500,2248454,3166,70,10.0,0
ILIL,2021-02-16,Plus500,2179234,3052,64,10.0,1
ILIL,2021-02-15,Plus500,1633580,2680,50,10.0,0
ILIL,2021-02-14,Plus500,787330,1890,55,10.0,2
ILIL,2021-02-13,Plus500,535512,1718,52,10.0,0
ILIL,2021-02-12,Plus500,1891648,2996,76,10.0,1
INAE,2021-02-18,Capital.com,8534,23,2,45.0,0
INAE,2021-02-17,Capital.com,18076,58,5,45.0,0
INAE,2021-02-16,Capital.com,16231,46,4,45.0,0
INAE,2021-02-15,Capital.com,15081,74,8,45.0,0
INAE,2021-02-14,Capital.com,3954,44,5,45.0,0
INAE,2021-02-13,Capital.com,4001,45,6,45.0,0
INAE,2021-02-12,Capital.com,15173,70,10,45.0,1
INBD,2021-02-18,XM,231,1,0,20.0,0
INBD,2021-02-17,XM,520,1,0,20.0,0
INBD,2021-02-16,XM,844,6,0,20.0,0
INBD,2021-02-15,XM,906,0,0,20.0,0
INBD,2021-02-14,XM,303,6,0,20.0,0
INBD,2021-02-13,XM,115,0,0,20.0,0
INBD,2021-02-12,XM,2088,14,0,20.0,0
INBH,2021-02-18,Capital.com,340,1,0,10.0,0
INBH,2021-02-17,Capital.com,336,1,0,10.0,0
INBH,2021-02-16,Capital.com,434,0,0,10.0,0
INBH,2021-02-15,Capital.com,225,0,0,10.0,0
INBH,2021-02-14,Capital.com,43,0,0,10.0,0
INBH,2021-02-13,Capital.com,35,0,0,10.0,0
INBH,2021-02-12,Capital.com,358,0,0,10.0,0
INBW,2021-02-18,Capital.com,3,0,0,5.0,0
ININ,2021-02-18,Capital.com,80146,141,6,3.0,0
ININ,2021-02-18,Finq,379569,703,31,3.75,0
ININ,2021-02-18,Iforex,348817,583,16,3.0,0
ININ,2021-02-18,Umarkets,378036,672,6,5.109256,0
INKE,2021-02-18,XM,1,0,0,20.0,0
INKE,2021-02-17,XM,80,0,0,20.0,0
INKE,2021-02-16,XM,165,0,0,20.0,0
INKE,2021-02-15,XM,100,1,0,20.0,0
INKE,2021-02-14,XM,10,0,0,20.0,0
INKE,2021-02-13,XM,5,0,0,20.0,0
INKE,2021-02-12,XM,137,0,0,20.0,0
INKW,2021-02-18,Capital.com,416,0,0,40.0,0
INKW,2021-02-17,Capital.com,528,1,0,40.0,0
INKW,2021-02-16,Capital.com,414,1,0,40.0,0
INKW,2021-02-15,Capital.com,378,6,0,40.0,0
INKW,2021-02-14,Capital.com,58,0,0,40.0,0
INKW,2021-02-13,Capital.com,106,1,0,40.0,0
INKW,2021-02-12,Capital.com,417,1,0,40.0,0
INMV,2021-02-18,Capital.com,77,0,0,6.0,0
INMV,2021-02-18,Iforex,93,0,0,10.0,0
INMV,2021-02-17,Capital.com,211,0,0,6.0,0
INMV,2021-02-17,Iforex,222,1,0,10.0,0
INMV,2021-02-16,Capital.com,195,0,0,6.0,0
INMV,2021-02-16,Iforex,209,0,0,10.0,0
INMV,2021-02-15,Capital.com,221,0,0,6.0,0
INMV,2021-02-15,Iforex,224,0,0,10.0,0
INMV,2021-02-14,Capital.com,51,0,0,6.0,0
INMV,2021-02-14,Iforex,38,0,0,10.0,0
INMV,2021-02-13,Capital.com,22,0,0,6.0,0
INMV,2021-02-13,Iforex,27,0,0,10.0,0
INMV,2021-02-12,Capital.com,792,0,0,6.0,0
INMV,2021-02-12,Iforex,785,0,0,10.0,0
INNP,2021-02-18,XM,822,8,0,10.0,0
INNP,2021-02-17,XM,1648,10,1,10.0,0
INNP,2021-02-16,XM,1289,2,1,10.0,0
INNP,2021-02-15,XM,1259,7,0,10.0,0
INNP,2021-02-14,XM,272,3,0,10.0,0
INNP,2021-02-13,XM,328,2,0,10.0,0
INNP,2021-02-12,XM,1964,5,0,10.0,0
INOM,2021-02-18,Capital.com,425,4,1,30.0,0
INOM,2021-02-17,Capital.com,656,4,2,30.0,0
INOM,2021-02-16,Capital.com,322,1,0,30.0,0
INOM,2021-02-15,Capital.com,395,4,1,30.0,0
INOM,2021-02-14,Capital.com,123,4,0,30.0,0
INOM,2021-02-13,Capital.com,166,3,0,30.0,0
INOM,2021-02-12,Capital.com,419,7,0,30.0,0
INUG,2021-02-18,XM,70,0,0,10.0,0
INUG,2021-02-17,XM,83,1,0,10.0,0
INUG,2021-02-16,XM,63,0,0,10.0,0
INUG,2021-02-15,XM,135,1,0,10.0,0
INUG,2021-02-14,XM,36,0,0,10.0,0
INUG,2021-02-13,XM,50,0,0,10.0,0
INUG,2021-02-12,XM,46,0,0,10.0,0
INZM,2021-02-18,XM,32,0,0,10.0,0
INZM,2021-02-17,XM,29,0,0,10.0,0
INZM,2021-02-16,XM,8,0,0,10.0,0
INZM,2021-02-15,XM,33,0,0,10.0,0
INZM,2021-02-14,XM,1,0,0,10.0,0
INZM,2021-02-13,XM,5,1,0,10.0,0
INZM,2021-02-12,XM,11,0,0,10.0,0
ITAF,2021-02-18,XM,135,0,0,10.0,0
ITAF,2021-02-17,XM,292,0,0,10.0,0
ITAF,2021-02-16,XM,381,2,0,10.0,0
ITAF,2021-02-15,XM,374,0,0,10.0,0
ITAF,2021-02-14,XM,102,1,0,10.0,0
ITAF,2021-02-13,XM,114,1,0,10.0,0
ITAF,2021-02-12,XM,325,0,0,10.0,0
ITAL,2021-02-18,Capital.com,11628,17,1,8.0,0
ITAL,2021-02-17,Capital.com,45199,66,4,8.0,0
ITAL,2021-02-16,Capital.com,45517,46,0,8.0,0
ITAL,2021-02-15,Capital.com,43892,49,0,8.0,0
ITAL,2021-02-14,Capital.com,3028,10,1,8.0,1
ITAL,2021-02-13,Capital.com,6274,14,0,8.0,0
ITAL,2021-02-12,Capital.com,44937,28,2,8.0,0
ITCH,2021-02-18,Capital.com,22971,27,2,40.0,0
ITCH,2021-02-18,FXTB,22744,18,1,50.0,0
ITCH,2021-02-17,Capital.com,91683,109,4,40.0,1
ITCH,2021-02-17,FXTB,89745,74,5,50.0,0
ITCH,2021-02-16,Capital.com,92764,116,5,40.0,1
ITCH,2021-02-16,FXTB,91292,84,4,50.0,1
ITCH,2021-02-15,Capital.com,60070,100,6,40.0,0
ITCH,2021-02-15,FXTB,58167,81,5,50.0,1
ITCH,2021-02-14,Capital.com,17707,55,8,40.0,0
ITCH,2021-02-14,FXTB,17181,26,1,50.0,0
ITCH,2021-02-13,Capital.com,20590,41,2,40.0,0
ITCH,2021-02-13,FXTB,19846,26,0,50.0,0
ITCH,2021-02-12,Capital.com,90406,99,4,40.0,0
ITCH,2021-02-12,FXTB,87951,80,1,50.0,0
ITCV,2021-02-18,XM,55,0,0,10.0,0
ITCV,2021-02-17,XM,95,0,0,10.0,0
ITCV,2021-02-16,XM,71,0,0,10.0,0
ITCV,2021-02-15,XM,236,0,0,10.0,0
ITCV,2021-02-14,XM,14,0,0,10.0,0
ITCV,2021-02-13,XM,19,0,0,10.0,0
ITCV,2021-02-12,XM,157,0,0,10.0,0
ITDK,2021-02-18,Plus500,547,0,0,50.0,0
ITDK,2021-02-17,Plus500,1413,3,0,50.0,0
ITDK,2021-02-16,Plus500,761,0,0,50.0,0
ITDK,2021-02-15,Plus500,525,1,0,50.0,0
ITDK,2021-02-14,Plus500,478,1,0,50.0,0
ITDK,2021-02-13,Plus500,426,1,0,50.0,0
ITDK,2021-02-12,Plus500,1037,2,0,50.0,0
ITDO,2021-02-18,XM,269,0,0,20.0,0
ITDO,2021-02-17,XM,840,0,0,20.0,0
ITDO,2021-02-16,XM,815,2,0,20.0,0
ITDO,2021-02-15,XM,621,2,0,20.0,0
ITDO,2021-02-14,XM,271,0,0,20.0,0
ITDO,2021-02-13,XM,381,0,0,20.0,0
ITDO,2021-02-12,XM,847,1,0,20.0,0
ITEG,2021-02-18,Capital.com,772,1,0,3.0,0
ITEG,2021-02-17,Capital.com,928,0,0,3.0,0
ITES,2021-02-18,Capital.com,5236,3,0,28.0,0
ITES,2021-02-18,FXTB,5185,4,0,40.0,0
ITES,2021-02-17,Capital.com,5811,10,1,28.0,0
ITES,2021-02-17,FXTB,9008,22,1,40.0,0
ITES,2021-02-16,Capital.com,9229,20,1,28.0,0
ITES,2021-02-16,FXTB,6583,7,0,40.0,0
ITES,2021-02-15,Capital.com,9977,22,1,28.0,0
ITES,2021-02-15,FXTB,8303,16,0,40.0,0
ITES,2021-02-14,Capital.com,2684,12,1,28.0,0
ITES,2021-02-14,FXTB,1955,6,0,40.0,0
ITES,2021-02-13,Capital.com,3813,6,0,28.0,0
ITES,2021-02-13,FXTB,2682,15,1,40.0,0
ITES,2021-02-12,Capital.com,18972,24,4,28.0,1
ITES,2021-02-12,FXTB,10988,10,0,40.0,0
ITFR,2021-02-18,Capital.com,2242,2,0,18.0,0
ITFR,2021-02-17,Capital.com,8290,8,1,18.0,0
ITFR,2021-02-16,Capital.com,9935,14,0,18.0,0
ITFR,2021-02-15,Capital.com,9152,7,1,18.0,0
ITFR,2021-02-14,Capital.com,1188,1,0,18.0,0
ITFR,2021-02-13,Capital.com,5670,14,0,18.0,0
ITFR,2021-02-12,Capital.com,18571,20,4,18.0,1
ITGQ,2021-02-18,Capital.com,21,0,0,5.0,0
ITGQ,2021-02-17,Capital.com,245,0,0,5.0,0
ITGQ,2021-02-16,Capital.com,1,1,0,5.0,0
ITGQ,2021-02-15,Capital.com,5,0,0,5.0,0
ITGQ,2021-02-14,Capital.com,7,0,0,5.0,0
ITGQ,2021-02-12,Capital.com,6,0,0,5.0,0
ITIT,2021-02-18,Capital.com,4054908,3390,73,25.0,3
ITIT,2021-02-17,Capital.com,7175643,7183,165,25.0,4
ITIT,2021-02-16,Capital.com,13791344,12989,210,25.0,14
ITIT,2021-02-15,Capital.com,9900316,10598,239,25.0,9
ITIT,2021-02-14,Capital.com,1989404,3612,195,25.0,8
ITIT,2021-02-13,Capital.com,3334193,4416,220,25.0,8
ITIT,2021-02-12,Capital.com,13911190,13410,301,25.0,17
ITKE,2021-02-18,XM,145,0,0,20.0,0
ITKE,2021-02-17,XM,1231,1,0,20.0,0
ITKE,2021-02-16,XM,766,0,0,20.0,0
ITKE,2021-02-15,XM,1007,1,0,20.0,0
ITKE,2021-02-14,XM,196,1,0,20.0,0
ITKE,2021-02-13,XM,218,1,0,20.0,0
ITKE,2021-02-12,XM,2563,1,0,20.0,0
ITMC,2021-02-18,Plus500,1614,4,0,5.0,0
ITMC,2021-02-17,Plus500,7513,5,0,5.0,0
ITMC,2021-02-16,Plus500,6917,4,0,5.0,1
ITMC,2021-02-15,Plus500,4941,6,0,5.0,0
ITMC,2021-02-14,Plus500,466,2,0,5.0,0
ITMC,2021-02-13,Plus500,1169,3,0,5.0,0
ITMC,2021-02-12,Plus500,7325,2,0,5.0,0
ITMT,2021-02-18,Plus500,3174,2,0,5.0,0
ITMT,2021-02-17,Plus500,10672,11,0,5.0,0
ITMT,2021-02-16,Plus500,7268,2,0,5.0,0
ITMT,2021-02-15,Plus500,4534,3,0,5.0,0
ITMT,2021-02-14,Plus500,888,0,0,5.0,0
ITMT,2021-02-13,Plus500,1021,4,0,5.0,0
ITMT,2021-02-12,Plus500,6201,1,1,5.0,0
ITPA,2021-02-18,Capital.com,35,0,0,15.0,0
ITPA,2021-02-18,Plus500,29,0,0,5.0,0
ITPA,2021-02-17,Capital.com,125,0,0,15.0,0
ITPA,2021-02-17,Plus500,134,1,0,5.0,0
ITPA,2021-02-16,Capital.com,83,0,0,15.0,0
ITPA,2021-02-16,Plus500,88,0,0,5.0,0
ITPA,2021-02-15,Capital.com,87,0,0,15.0,0
ITPA,2021-02-15,Plus500,93,0,0,5.0,0
ITPA,2021-02-14,Capital.com,21,0,0,15.0,0
ITPA,2021-02-14,Plus500,29,0,0,5.0,0
ITPA,2021-02-13,Capital.com,96,1,0,15.0,0
ITPA,2021-02-13,Plus500,82,0,0,5.0,0
ITPA,2021-02-12,Capital.com,202,0,0,15.0,0
ITPA,2021-02-12,Plus500,113,1,0,5.0,0
ITPE,2021-02-18,Capital.com,23,0,0,10.0,0
ITPE,2021-02-17,Capital.com,194,2,0,10.0,0
ITPE,2021-02-16,Capital.com,136,0,0,10.0,0
ITPE,2021-02-15,Capital.com,113,0,0,10.0,0
ITPE,2021-02-14,Capital.com,9,0,0,10.0,0
ITPE,2021-02-13,Capital.com,47,0,0,10.0,0
ITPE,2021-02-12,Capital.com,158,0,0,10.0,0
ITRO,2021-02-18,Capital.com,2188,8,1,10.0,0
ITRO,2021-02-17,Capital.com,3110,9,1,10.0,0
ITRO,2021-02-16,Capital.com,4372,3,0,10.0,0
ITRO,2021-02-15,Capital.com,3621,24,1,10.0,0
ITRO,2021-02-14,Capital.com,1505,29,1,10.0,1
ITRO,2021-02-13,Capital.com,1771,52,0,10.0,0
ITRO,2021-02-12,Capital.com,5139,22,2,10.0,0
ITSI,2021-02-18,Capital.com,196,0,0,10.0,0
ITSI,2021-02-18,Plus500,425,0,0,20.0,0
ITSI,2021-02-17,Capital.com,1460,1,0,10.0,0
ITSI,2021-02-17,Plus500,1410,3,0,20.0,0
ITSM,2021-02-18,Capital.com,2695,1,0,7.0,0
ITSM,2021-02-17,Capital.com,8244,6,0,7.0,0
ITSM,2021-02-16,Capital.com,8839,2,0,7.0,0
ITSM,2021-02-15,Capital.com,6011,2,0,7.0,0
ITSM,2021-02-14,Capital.com,703,3,0,7.0,0
ITSM,2021-02-13,Capital.com,1093,1,0,7.0,0
ITSM,2021-02-12,Capital.com,9665,4,0,7.0,0
ITTN,2021-02-18,XM,782,1,0,10.0,0
ITTN,2021-02-17,XM,2796,1,0,10.0,0
ITTN,2021-02-16,XM,2731,5,0,10.0,0
ITTN,2021-02-15,XM,1537,3,0,10.0,0
ITTN,2021-02-14,XM,106,0,0,10.0,0
ITTN,2021-02-13,XM,109,1,0,10.0,0
ITTN,2021-02-12,XM,2125,1,0,10.0,0
JPJP,2021-02-18,XM,284982,443,2,160.0,0
JPJP,2021-02-17,XM,1067362,2109,5,160.0,0
JPJP,2021-02-16,XM,1358166,2265,2,160.0,0
JPJP,2021-02-15,XM,364400,722,1,160.0,0
JPJP,2021-02-14,XM,235266,414,2,160.0,0
JPJP,2021-02-13,XM,320787,600,3,160.0,0
JPJP,2021-02-12,XM,1278509,1676,3,160.0,0
KRBD,2021-02-18,XM,166,0,0,20.0,0
KRBD,2021-02-17,XM,687,0,0,20.0,0
KRBD,2021-02-16,XM,618,0,0,20.0,0
KRBD,2021-02-15,XM,482,2,0,20.0,0
KRBD,2021-02-14,XM,143,0,0,20.0,0
KRBD,2021-02-13,XM,172,0,0,20.0,0
KRBD,2021-02-12,XM,1283,0,0,20.0,0
KRBO,2021-02-18,Capital.com,158,0,0,5.0,0
KRBO,2021-02-17,Capital.com,275,0,0,5.0,0
KRBO,2021-02-16,Capital.com,151,0,0,5.0,0
KRBO,2021-02-15,Capital.com,61,0,0,5.0,0
KRBO,2021-02-14,Capital.com,33,0,0,5.0,0
KRBO,2021-02-13,Capital.com,86,0,0,5.0,0
KRBO,2021-02-12,Capital.com,108,0,0,5.0,0
KRCN,2021-02-18,Iforex,7538,5,0,20.0,0
KRCN,2021-02-17,Iforex,17342,19,0,20.0,0
KRCN,2021-02-16,Iforex,17618,13,0,20.0,0
KRCN,2021-02-15,Iforex,9366,9,0,20.0,0
KRCN,2021-02-14,Iforex,3464,12,0,20.0,0
KRCN,2021-02-13,Iforex,5441,7,0,20.0,0
KRCN,2021-02-12,Iforex,14618,14,0,20.0,0
KRCZ,2021-02-18,Capital.com,1484,0,0,14.0,0
KRCZ,2021-02-17,Capital.com,4005,1,0,14.0,0
KRCZ,2021-02-16,Capital.com,2193,0,0,14.0,0
KRCZ,2021-02-15,Capital.com,969,2,0,14.0,0
KRCZ,2021-02-14,Capital.com,464,1,0,14.0,0
KRCZ,2021-02-13,Capital.com,2079,2,1,14.0,0
KRCZ,2021-02-12,Capital.com,2129,4,0,14.0,0
KREC,2021-02-18,Capital.com,9,0,0,7.0,0
KREC,2021-02-17,Capital.com,112,0,0,7.0,0
KREC,2021-02-16,Capital.com,142,0,0,7.0,0
KREC,2021-02-15,Capital.com,20,0,0,7.0,0
KREC,2021-02-14,Capital.com,42,0,0,7.0,0
KREC,2021-02-13,Capital.com,39,0,0,7.0,0
KREC,2021-02-12,Capital.com,294,0,0,7.0,0
KRET,2021-02-18,XM,82,0,0,10.0,0
KRET,2021-02-17,XM,113,1,0,10.0,0
KRET,2021-02-16,XM,74,0,0,10.0,0
KRET,2021-02-15,XM,69,0,0,10.0,0
KRET,2021-02-14,XM,1,0,0,10.0,0
KRET,2021-02-13,XM,1,0,0,10.0,0
KRET,2021-02-12,XM,23,0,0,10.0,0
KRFJ,2021-02-18,Capital.com,17,0,0,5.0,0
KRFJ,2021-02-17,Capital.com,113,0,0,5.0,0
KRFJ,2021-02-16,Capital.com,91,0,0,5.0,0
KRFJ,2021-02-15,Capital.com,142,0,0,5.0,0
KRFJ,2021-02-14,Capital.com,5,0,0,5.0,0
KRFJ,2021-02-13,Capital.com,12,0,0,5.0,0
KRFJ,2021-02-12,Capital.com,77,0,0,5.0,0
KRGT,2021-02-18,Capital.com,166,2,1,12.0,1
KRGT,2021-02-17,Capital.com,738,0,0,12.0,0
KRGT,2021-02-16,Capital.com,673,3,1,12.0,0
KRGT,2021-02-15,Capital.com,262,1,0,12.0,0
KRGT,2021-02-14,Capital.com,56,0,0,12.0,0
KRGT,2021-02-13,Capital.com,399,1,0,12.0,0
KRGT,2021-02-12,Capital.com,498,1,1,12.0,0
KRIQ,2021-02-18,Iforex,410,0,0,8.5,0
KRIQ,2021-02-17,Iforex,1775,2,0,8.5,0
KRIQ,2021-02-16,Iforex,1535,3,0,8.5,0
KRIQ,2021-02-15,Iforex,932,0,0,8.5,0
KRIQ,2021-02-14,Iforex,404,0,0,8.5,0
KRIQ,2021-02-13,Iforex,396,0,0,8.5,0
KRIQ,2021-02-12,Iforex,2093,0,0,8.5,0
KRJM,2021-02-18,Capital.com,14,0,0,3.0,0
KRJM,2021-02-17,Capital.com,6,0,0,3.0,0
KRJM,2021-02-16,Capital.com,11,0,0,3.0,0
KRJM,2021-02-15,Capital.com,10,0,0,3.0,0
KRJM,2021-02-13,Capital.com,4,0,0,3.0,0
KRJM,2021-02-12,Capital.com,3,0,0,3.0,0
KRJP,2021-02-18,XM,7993,12,0,160.0,0
KRJP,2021-02-17,XM,23283,31,0,160.0,0
KRJP,2021-02-16,XM,22149,39,2,160.0,0
KRJP,2021-02-15,XM,9490,16,0,160.0,0
KRJP,2021-02-14,XM,3042,8,0,160.0,0
KRJP,2021-02-13,XM,1832,3,0,160.0,0
KRJP,2021-02-12,XM,9650,16,0,160.0,0
KRKH,2021-02-18,Capital.com,1111,2,0,10.0,0
KRKH,2021-02-17,Capital.com,2572,5,0,10.0,0
KRKH,2021-02-16,Capital.com,2403,6,0,10.0,0
KRKH,2021-02-15,Capital.com,910,2,0,10.0,0
KRKH,2021-02-14,Capital.com,588,2,0,10.0,0
KRKH,2021-02-13,Capital.com,1160,1,0,10.0,0
KRKH,2021-02-12,Capital.com,1957,0,0,10.0,0
KRKR,2021-02-18,Capital.com,1419667,2008,66,12.75,0
KRKR,2021-02-18,Iforex,3944685,5218,188,16.0,0
KRKR,2021-02-17,Capital.com,1450749,2056,62,12.75,0
KRKR,2021-02-17,Iforex,13041436,17216,340,16.0,0
KRKR,2021-02-16,Capital.com,1224910,1796,64,12.75,0
KRKR,2021-02-16,Iforex,13072105,16985,356,16.0,0
KRKR,2021-02-15,Capital.com,934426,1474,62,12.75,0
KRKR,2021-02-15,Iforex,5834391,10857,401,16.0,0
KRKR,2021-02-14,Capital.com,507407,1560,60,12.75,1
KRKR,2021-02-14,Iforex,1832115,5072,228,16.0,0
KRKR,2021-02-13,Capital.com,613634,1162,64,12.75,0
KRKR,2021-02-13,Iforex,2803833,6041,300,16.0,0
KRKR,2021-02-12,Capital.com,771818,1284,57,12.75,0
KRKR,2021-02-12,Iforex,10778162,13689,389,16.0,0
KRLK,2021-02-18,Capital.com,207,0,0,3.0,0
KRLK,2021-02-17,Capital.com,998,0,0,3.0,0
KRLK,2021-02-16,Capital.com,761,1,0,3.0,0
KRLK,2021-02-15,Capital.com,453,0,0,3.0,0
KRLK,2021-02-14,Capital.com,102,0,0,3.0,0
KRLK,2021-02-13,Capital.com,343,0,0,3.0,0
KRLK,2021-02-12,Capital.com,1266,2,0,3.0,0
KRMX,2021-02-18,Capital.com,817,1,0,10.0,0
KRMX,2021-02-17,Capital.com,1948,3,0,10.0,0
KRMX,2021-02-16,Capital.com,1374,9,0,10.0,0
KRMX,2021-02-15,Capital.com,621,3,0,10.0,0
KRMX,2021-02-14,Capital.com,221,1,0,10.0,0
KRMX,2021-02-13,Capital.com,415,1,0,10.0,0
KRMX,2021-02-12,Capital.com,1198,1,0,10.0,0
KRNG,2021-02-18,XM,41,0,0,10.0,0
KRNG,2021-02-17,XM,111,1,0,10.0,0
KRNG,2021-02-16,XM,124,0,0,10.0,0
KRNG,2021-02-15,XM,64,0,0,10.0,0
KRNG,2021-02-14,XM,5,0,0,10.0,0
KRNG,2021-02-13,XM,23,0,0,10.0,0
KRNG,2021-02-12,XM,64,0,0,10.0,0
KRNI,2021-02-18,XM,34,0,0,10.0,0
KRNI,2021-02-17,XM,102,0,0,10.0,0
KRNI,2021-02-16,XM,58,0,0,10.0,0
KRNI,2021-02-15,XM,13,0,0,10.0,0
KRNI,2021-02-14,XM,6,0,0,10.0,0
KRNI,2021-02-13,XM,52,0,0,10.0,0
KRNI,2021-02-12,XM,151,0,0,10.0,0
KRNP,2021-02-18,XM,212,1,0,10.0,0
KRNP,2021-02-17,XM,376,0,0,10.0,0
KRNP,2021-02-16,XM,319,0,0,10.0,0
KRNP,2021-02-15,XM,76,0,0,10.0,0
KRNP,2021-02-14,XM,28,0,0,10.0,0
KRNP,2021-02-13,XM,53,0,0,10.0,0
KRNP,2021-02-12,XM,271,1,0,10.0,0
KRNZ,2021-02-18,Plus500,2666,8,2,35.0,0
KRNZ,2021-02-17,Plus500,3997,5,0,35.0,0
KRNZ,2021-02-16,Plus500,5592,7,1,35.0,0
KRNZ,2021-02-15,Plus500,3786,11,0,35.0,0
KRNZ,2021-02-14,Plus500,1451,3,0,35.0,0
KRNZ,2021-02-13,Plus500,3286,3,0,35.0,0
KRNZ,2021-02-12,Plus500,7711,8,0,35.0,0
KRPE,2021-02-18,Capital.com,66,0,0,10.0,0
KRPE,2021-02-17,Capital.com,158,0,0,10.0,0
KRPE,2021-02-16,Capital.com,112,0,0,10.0,0
KRPE,2021-02-15,Capital.com,101,0,0,10.0,0
KRPE,2021-02-14,Capital.com,81,0,0,10.0,0
